x_0;x_1;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9
0,044881806;0,03738205;0,06909101;0,064189106;0,044881806;0,051944956;0,058428183;0,064189106;0,058428183;0,051944956
0,33838022;0,32151866;0,3820593;0,37513256;0,33838022;0,3530936;0,36541626;0,37513256;0,36541626;0,3530936
0,01703471;-0,0063835382;0,08608781;0,07274179;0,01703471;0,038117304;0,05672407;0,07274179;0,05672407;0,038117304
-0,09198842;-0,11377396;-0,008886136;-0,028862339;-0,09198842;-0,070509434;-0,0494349;-0,028862339;-0,0494349;-0,070509434
0,077014685;0,06520316;0,11981398;0,109709606;0,077014685;0,088352926;0,099239275;0,109709606;0,099239275;0,088352926
0,15484029;0,14612558;0,17221257;0,17014998;0,15484029;0,16165279;0,16669858;0,17014998;0,16669858;0,16165279
0,37349892;0,36029166;0,413212;0,4051901;0,37349892;0,38537386;0,39592737;0,4051901;0,39592737;0,38537386
0,40375477;0,40046352;0,40646043;0,40732783;0,40375477;0,40599614;0,40718317;0,40732783;0,40718317;0,40599614
-0,027524024;-0,027408719;-0,01573354;-0,020421773;-0,027524024;-0,02637133;-0,02398765;-0,020421773;-0,02398765;-0,02637133
0,10473932;0,10674027;0,107242286;0,10488301;0,10473932;0,10370034;0,10372177;0,10488301;0,10372177;0,10370034
0,0665714;0,0724336;0,047486074;0,05135058;0,0665714;0,061013833;0,05589796;0,05135058;0,05589796;0,061013833
0,26127967;0,2551766;0,28856045;0,28139716;0,26127967;0,26771224;0,27443275;0,28139716;0,27443275;0,26771224
0,0592283;0,07537;0,010550752;0,019963443;0,0592283;0,044480443;0,031329587;0,019963443;0,031329587;0,044480443
-0,1874752;-0,16447267;-0,25056496;-0,23954462;-0,1874752;-0,20780759;-0,2252332;-0,23954462;-0,2252332;-0,20780759
0,20177452;0,22366183;0,13115022;0,14573243;0,20177452;0,18130167;0,16253139;0,14573243;0,16253139;0,18130167
-0,16185541;-0,1363829;-0,24348676;-0,22660288;-0,16185541;-0,1855538;-0,20721737;-0,22660288;-0,20721737;-0,1855538
-0,186262;-0,16132292;-0,25492823;-0,24294302;-0,186262;-0,20837013;-0,2273505;-0,24294302;-0,2273505;-0,20837013
-0,006524503;0,023151562;-0,10534249;-0,08435285;-0,006524503;-0,03459075;-0,060656115;-0,08435285;-0,060656115;-0,03459075
-0,287395;-0,24465874;-0,43534714;-0,40263063;-0,287395;-0,32825735;-0,36680692;-0,40263063;-0,36680692;-0,32825735
-0,43183297;-0,40402752;-0,52178776;-0,50296986;-0,43183297;-0,45776114;-0,4815538;-0,50296986;-0,4815538;-0,45776114
-0,46642405;-0,43766123;-0,5570282;-0,5385097;-0,46642405;-0,49298555;-0,517092;-0,5385097;-0,517092;-0,49298555
-0,3309484;-0,30609363;-0,4090669;-0,39310342;-0,3309484;-0,3538647;-0,3746451;-0,39310342;-0,3746451;-0,3538647
-0,30463877;-0,28933963;-0,34235936;-0,33678553;-0,30463877;-0,31776386;-0,32853568;-0,33678553;-0,32853568;-0,31776386
-0,14239356;-0,12489142;-0,2040786;-0,19035205;-0,14239356;-0,1592883;-0,17534932;-0,19035205;-0,17534932;-0,1592883
-0,18948078;-0,16925153;-0,2679518;-0,24908401;-0,18948078;-0,20965995;-0,22959189;-0,24908401;-0,22959189;-0,20965995
0,15616676;0,16472043;0,10574469;0,120613724;0,15616676;0,14592163;0,13404234;0,120613724;0,13404234;0,14592163
-0,0013790056;0,0031893551;-0,020239271;-0,015315853;-0,0013790056;-0,0059483647;-0,010573931;-0,015315853;-0,010573931;-0,0059483647
0,45346597;0,4560481;0,4406742;0,44438842;0,45346597;0,45070425;0,44770303;0,44438842;0,44770303;0,45070425
0,6070633;0,6126039;0,57771486;0,5859062;0,6070633;0,6006854;0,59359574;0,5859062;0,59359574;0,6006854
0,22663844;0,23245859;0,19109598;0,20182845;0,22663844;0,21959698;0,21132863;0,20182845;0,21132863;0,21959698
0,46333194;0,45857906;0,47341192;0,47237843;0,46333194;0,4672622;0,47030246;0,47237843;0,47030246;0,4672622
0,2905112;0,29313117;0,28271723;0,28439444;0,2905112;0,2882122;0,2861956;0,28439444;0,2861956;0,2882122
0,12552108;0,12526572;0,12502259;0,12539075;0,12552108;0,12562254;0,12558182;0,12539075;0,12558182;0,12562254
0,5156483;0,5197035;0,4821807;0,49315667;0,5156483;0,50988364;0,5023903;0,49315667;0,5023903;0,50988364
0,872542;0,87610495;0,8365511;0,8488181;0,872542;0,8668176;0,8589114;0,8488181;0,8589114;0,8668176
0,58044636;0,5928834;0,52555263;0,53988886;0,58044636;0,56741285;0,5538673;0,53988886;0,5538673;0,56741285
0,51346916;0,52189475;0,475;0,4851206;0,51346916;0,5044603;0,49497542;0,4851206;0,49497542;0,5044603
0,4978053;0,49246132;0,5062255;0,5061605;0,4978053;0,5019121;0,5047135;0,5061605;0,5047135;0,5019121
0,3488694;0,3414058;0,38619697;0,37578416;0,3488694;0,35709837;0,36607668;0,37578416;0,36607668;0,35709837
0,24269773;0,24518047;0,22967798;0,23331088;0,24269773;0,23986895;0,23672569;0,23331088;0,23672569;0,23986895
0,09112858;0,10953015;0,014893532;0,034081966;0,09112858;0,07233549;0,05327563;0,034081966;0,05327563;0,07233549
-0,3006268;-0,27471104;-0,41289565;-0,38398722;-0,3006268;-0,32761234;-0,35547447;-0,38398722;-0,35547447;-0,32761234
-0,20613049;-0,18315151;-0,309491;-0,28227368;-0,20613049;-0,23040715;-0,25584492;-0,28227368;-0,25584492;-0,23040715
-0,28965318;-0,26585326;-0,39256382;-0,36594766;-0,28965318;-0,31434494;-0,33982137;-0,36594766;-0,33982137;-0,31434494
-0,5003505;-0,47260973;-0,60683805;-0,5812136;-0,5003505;-0,52779865;-0,5548076;-0,5812136;-0,5548076;-0,52779865
-0,38204655;-0,36779636;-0,43472007;-0,42233983;-0,38204655;-0,39592212;-0,40937635;-0,42233983;-0,40937635;-0,39592212
-0,42297384;-0,40787703;-0,48580873;-0,46998137;-0,42297384;-0,43842185;-0,45413256;-0,46998137;-0,45413256;-0,43842185
-0,3896057;-0,3846304;-0,40370277;-0,40109086;-0,3896057;-0,39401242;-0,39784768;-0,40109086;-0,39784768;-0,39401242
0,102273494;0,10869682;0,07751605;0,08345717;0,102273494;0,095890194;0,089600146;0,08345717;0,089600146;0,095890194
0,23538375;0,2384764;0,21691129;0,22260493;0,23538375;0,23176455;0,22753182;0,22260493;0,22753182;0,23176455
0,05752179;0,04554522;0,10400478;0,09285721;0,05752179;0,06948322;0,081305124;0,09285721;0,081305124;0,06948322
-0,018409919;-0,010425679;-0,039268844;-0,03589564;-0,018409919;-0,025389187;-0,031248093;-0,03589564;-0,031248093;-0,025389187
-0,007182051;-0,018490912;0,0486975;0,033409007;-0,007182051;0,005314922;0,018891506;0,033409007;0,018891506;0,005314922
-0,26520488;-0,25749105;-0,28493905;-0,28167993;-0,26520488;-0,27182013;-0,277313;-0,28167993;-0,277313;-0,27182013
-0,22115523;-0,22321363;-0,20616215;-0,2106584;-0,22115523;-0,21829621;-0,21475266;-0,2106584;-0,21475266;-0,21829621
0,18981971;0,16685407;0,28391695;0,26064855;0,18981971;0,21329935;0,2370081;0,26064855;0,2370081;0,21329935
0,38734168;0,36672807;0,46963802;0,4496717;0,38734168;0,4082265;0,42910117;0,4496717;0,42910117;0,4082265
0,49253857;0,4737394;0,5554471;0,542339;0,49253857;0,51049626;0,5272267;0,542339;0,5272267;0,51049626
0,41271546;0,41278243;0,3932462;0,4014933;0,41271546;0,41098282;0,40732616;0,4014933;0,40732616;0,41098282
0,5913681;0,58258504;0,6076963;0,6069839;0,5913681;0,5985496;0,60384715;0,6069839;0,60384715;0,5985496
0,15004209;0,14086857;0,1765418;0,1722627;0,15004209;0,15861148;0,16615567;0,1722627;0,16615567;0,15861148
-0,20487502;-0,21310523;-0,17471036;-0,1810446;-0,20487502;-0,19651867;-0,1884418;-0,1810446;-0,1884418;-0,19651867
-0,0672823;-0,08205993;-0,031379826;-0,036213703;-0,0672823;-0,05446901;-0,044001676;-0,036213703;-0,044001676;-0,05446901
-0,15196705;-0,18999153;-0,008497799;-0,042214908;-0,15196705;-0,114363;-0,07763539;-0,042214908;-0,07763539;-0,114363
0,0091416985;-0,032638445;0,15262356;0,12119758;0,0091416985;0,04903248;0,08653516;0,12119758;0,08653516;0,04903248
-0,16395193;-0,19640616;-0,04269544;-0,0707807;-0,16395193;-0,1318669;-0,10065112;-0,0707807;-0,10065112;-0,1318669
-0,33476767;-0,34664583;-0,28313613;-0,2960303;-0,33476767;-0,322152;-0,30913323;-0,2960303;-0,30913323;-0,322152
-0,19848512;-0,19851184;-0,18627007;-0,19058633;-0,19848512;-0,19696416;-0,19423796;-0,19058633;-0,19423796;-0,19696416
-0,07793205;-0,06877307;-0,10433197;-0,098731846;-0,07793205;-0,08579501;-0,092638;-0,098731846;-0,092638;-0,08579501
-0,024054717;-0,0008271225;-0,11339376;-0,09165287;-0,024054717;-0,04694867;-0,06949075;-0,09165287;-0,06949075;-0,04694867
-0,051257603;-0,027415216;-0,1432929;-0,12080359;-0,051257603;-0,07477549;-0,09796026;-0,12080359;-0,09796026;-0,07477549
0,10439187;0,12154521;0,027653135;0,047979303;0,10439187;0,086389996;0,06757303;0,047979303;0,06757303;0,086389996
0,35752162;0,35560668;0,3507503;0,35487992;0,35752162;0,35814062;0,35730574;0,35487992;0,35730574;0,35814062
0,4313134;0,4231727;0,44863743;0,4467861;0,4313134;0,43803972;0,4432298;0,4467861;0,4432298;0,43803972
0,5349493;0,52682686;0,52843344;0,5361906;0,5349493;0,5393409;0,5398014;0,5361906;0,5398014;0,5393409
0,36600772;0,35702336;0,37526512;0,3770105;0,36600772;0,37237835;0,3760557;0,3770105;0,3760557;0,37237835
0,14581166;0,13732892;0,159604;0,15922247;0,14581166;0,15232879;0,15680672;0,15922247;0,15680672;0,15232879
-0,33328563;-0,32228652;-0,37675518;-0,36607742;-0,33328563;-0,34427413;-0,35522324;-0,36607742;-0,35522324;-0,34427413
-0,048048034;-0,029332861;-0,13008903;-0,108852744;-0,048048034;-0,067644805;-0,0879717;-0,108852744;-0,0879717;-0,067644805
0,10317434;0,11862068;0,042528413;0,057334356;0,10317434;0,08775604;0,0724452;0,057334356;0,0724452;0,08775604
-0,2366024;-0,22179231;-0,28908065;-0,27710322;-0,2366024;-0,25080183;-0,26432338;-0,27710322;-0,26432338;-0,25080183
-0,27638403;-0,27084738;-0,2911039;-0,28849497;-0,27638403;-0,28115976;-0,28518948;-0,28849497;-0,28518948;-0,28115976
-0,5541244;-0,55644506;-0,5217551;-0,53332794;-0,5541244;-0,54951006;-0,54258096;-0,53332794;-0,54258096;-0,54951006
-0,20791663;-0,1986838;-0,23813675;-0,23187144;-0,20791663;-0,2166166;-0,22464912;-0,23187144;-0,22464912;-0,2166166
-0,22105888;-0,19406337;-0,3051442;-0,28812897;-0,22105888;-0,24588291;-0,26831037;-0,28812897;-0,26831037;-0,24588291
-0,03276892;-0,01851891;-0,089890346;-0,07589938;-0,03276892;-0,047182143;-0,061610445;-0,07589938;-0,061610445;-0,047182143
0,091121785;0,10764213;0,029998899;0,044246655;0,091121785;0,07495476;0,059281338;0,044246655;0,059281338;0,07495476
0,13032158;0,14241022;0,090215296;0,098885015;0,13032158;0,118993;0,10849409;0,098885015;0,10849409;0,118993
0,10269951;0,11733011;0,053518213;0,06417497;0,10269951;0,08887937;0,07599797;0,06417497;0,07599797;0,08887937
0,37603325;0,38014716;0,35979244;0,36388412;0,37603325;0,37197083;0,36793175;0,36388412;0,36793175;0,37197083
0,27001637;0,2782482;0,23938361;0,24679293;0,27001637;0,26205617;0,25433105;0,24679293;0,25433105;0,26205617
0,012587145;0,014614701;0,016943887;0,01418072;0,012587145;0,011893824;0,012457848;0,01418072;0,012457848;0,011893824
-0,09888837;-0,08433614;-0,14997466;-0,13816443;-0,09888837;-0,11268097;-0,12575473;-0,13816443;-0,12575473;-0,11268097
0,1562728;0,16551435;0,123518;0,1311079;0,1562728;0,14746472;0,13908201;0,1311079;0,13908201;0,14746472
0,12727758;0,12463875;0,1373272;0,13493006;0,12727758;0,12988283;0,13244024;0,13493006;0,13244024;0,12988283
0,37518483;0,36537173;0,41797718;0,40695146;0,37518483;0,38544402;0,39606693;0,40695146;0,39606693;0,38544402
0,20000435;0,19504115;0,2267505;0,21920118;0,20000435;0,20573333;0,21216121;0,21920118;0,21216121;0,20573333
-0,18111873;-0,19202659;-0,10957275;-0,13163564;-0,18111873;-0,16743389;-0,15093778;-0,13163564;-0,15093778;-0,16743389
-0,051353075;-0,06266188;0,011118203;-0,006836787;-0,051353075;-0,03820824;-0,02332779;-0,006836787;-0,02332779;-0,03820824
0,020834953;0,023795955;0,027860226;0,023380613;0,020834953;0,019796014;0,020662624;0,023380613;0,020662624;0,019796014
-0,08441869;-0,08998694;-0,050287835;-0,060434796;-0,08441869;-0,077592716;-0,06957044;-0,060434796;-0,06957044;-0,077592716
-0,10052942;-0,1143754;-0,035871644;-0,053242926;-0,10052942;-0,08566748;-0,06987455;-0,053242926;-0,06987455;-0,08566748
-0,027163565;-0,02264981;-0,035540342;-0,03494164;-0,027163565;-0,030736227;-0,033336207;-0,03494164;-0,033336207;-0,030736227
-0,0076868664;-0,0043693986;-0,012017228;-0,012453151;-0,0076868664;-0,010200989;-0,011819472;-0,012453151;-0,011819472;-0,010200989
0,50464165;0,51847017;0,4617713;0,47022155;0,50464165;0,4918444;0,48030385;0,47022155;0,48030385;0,4918444
0,35479543;0,35475913;0,35721505;0,35611176;0,35479543;0,35497525;0,35538763;0,35611176;0,35538763;0,35497525
0,38411435;0,40028054;0,30844924;0,3285493;0,38411435;0,36661896;0,34801906;0,3285493;0,34801906;0,36661896
0,38588512;0,40211785;0,30502725;0,327152;0,38588512;0,3678316;0,34817356;0,327152;0,34817356;0,3678316
0,50888604;0,5244445;0,43038827;0,45197868;0,50888604;0,49148154;0,47243303;0,45197868;0,47243303;0,49148154
0,46230215;0,46242663;0,4440966;0,45118994;0,46230215;0,46036643;0,45664322;0,45118994;0,45664322;0,46036643
0,26880324;0,27055258;0,24411774;0,2529483;0,26880324;0,26530752;0,26002365;0,2529483;0,26002365;0,26530752
0,15958823;0,17265972;0,085613735;0,10717265;0,15958823;0,1442784;0,12677512;0,10717265;0,12677512;0,1442784
0,36906967;0,38298765;0,29387718;0,31530923;0,36906967;0,3530735;0,3351041;0,31530923;0,3351041;0,3530735
0,5318444;0,52979004;0,5058938;0,5172355;0,5318444;0,5303739;0,52545875;0,5172355;0,52545875;0,5303739
0,73731464;0,73778015;0,71064746;0,7207402;0,73731464;0,7342416;0,728667;0,7207402;0,728667;0,7342416
0,6091609;0,6076377;0,5842949;0,5948013;0,6091609;0,6074312;0,60258496;0,5948013;0,60258496;0,6074312
0,41209352;0,43188608;0,3069383;0,33656195;0,41209352;0,38943985;0,36416835;0,33656195;0,36416835;0,38943985
0,15217644;0,18517955;0,011098757;0,0470936;0,15217644;0,1179554;0,082821384;0,0470936;0,082821384;0,1179554
0,1773377;0,20289709;0,058938008;0,09046312;0,1773377;0,14992467;0,12088272;0,09046312;0,12088272;0,14992467
0,18158314;0,20417774;0,07715744;0,104940996;0,18158314;0,15738122;0,13176182;0,104940996;0,13176182;0,15738122
0,38799012;0,41048837;0,28082615;0,30974084;0,38799012;0,36355603;0,33739725;0,30974084;0,33739725;0,36355603
0,5215838;0,54114676;0,4294656;0,4543249;0,5215838;0,50051653;0,47805518;0,4543249;0,47805518;0,50051653
0,17084064;0,18618491;0,09128487;0,113883555;0,17084064;0,15368077;0,13469243;0,113883555;0,13469243;0,15368077
0,24124566;0,24502316;0,20088598;0,21466482;0,24124566;0,23490712;0,22603056;0,21466482;0,22603056;0,23490712
0,22075613;0,21830101;0,21845688;0,2211047;0,22075613;0,22212794;0,22228706;0,2211047;0,22228706;0,22212794
0,1932673;0,17659366;0,23963821;0,23148942;0,1932673;0,20811658;0,22092383;0,23148942;0,22092383;0,20811658
0,18051104;0,17291853;0,20050836;0,19721264;0,18051104;0,18714206;0,19273412;0,19721264;0,19273412;0,18714206
0,18098617;0,16146383;0,22492638;0,21906476;0,18098617;0,19711417;0,20980722;0,21906476;0,20980722;0,19711417
-0,1062967;-0,1314634;-0,03637503;-0,049356535;-0,1062967;-0,08423914;-0,0652782;-0,049356535;-0,0652782;-0,08423914
-0,19455922;-0,20792109;-0,16928306;-0,17135204;-0,19455922;-0,18398304;-0,17624345;-0,17135204;-0,17624345;-0,18398304
-0,23102653;-0,23611435;-0,2340648;-0,22988594;-0,23102653;-0,22829977;-0,22793475;-0,22988594;-0,22793475;-0,22829977
-0,46535748;-0,46307796;-0,4678632;-0,4681542;-0,46535748;-0,46693707;-0,467857;-0,4681542;-0,467857;-0,46693707
-0,229881;-0,22719257;-0,24008392;-0,23722924;-0,229881;-0,23231761;-0,23470208;-0,23722924;-0,23470208;-0,23231761
-0,029591992;-0,018584594;-0,07290825;-0,06187837;-0,029591992;-0,040377185;-0,051087633;-0,06187837;-0,051087633;-0,040377185
-0,050647173;-0,038926844;-0,09600347;-0,084661685;-0,050647173;-0,06209519;-0,07339443;-0,084661685;-0,07339443;-0,06209519
-0,054609593;-0,04803024;-0,078674875;-0,07254891;-0,054609593;-0,060739763;-0,06664431;-0,07254891;-0,06664431;-0,060739763
0,055452336;0,069678456;-0,0037285015;0,0115073025;0,055452336;0,041049127;0,026417535;0,0115073025;0,026417535;0,041049127
-0,13011177;-0,1290908;-0,12555599;-0,1276467;-0,13011177;-0,13009997;-0,12922046;-0,1276467;-0,12922046;-0,13009997
-0,17831504;-0,17749175;-0,16709095;-0,1715619;-0,17831504;-0,17743638;-0,17509922;-0,1715619;-0,17509922;-0,17743638
-0,48646906;-0,48179856;-0,48106164;-0,48565114;-0,48646906;-0,48855639;-0,48822063;-0,48565114;-0,48822063;-0,48855639
-0,6715172;-0,668515;-0,6520579;-0,6611701;-0,6715172;-0,67115176;-0,6676233;-0,6611701;-0,6676233;-0,67115176
-0,40470988;-0,41680372;-0,3285671;-0,35113174;-0,40470988;-0,38953742;-0,37157115;-0,35113174;-0,37157115;-0,38953742
-0,20999232;-0,23144017;-0,10597317;-0,13408907;-0,20999232;-0,18642212;-0,16101643;-0,13408907;-0,16101643;-0,18642212
0,1747842;0,17302588;0,1856502;0,1824637;0,1747842;0,17697191;0,17954966;0,1824637;0,17954966;0,17697191
-0,16816337;-0,17884853;-0,106857106;-0,12462285;-0,16816337;-0,15546407;-0,14089243;-0,12462285;-0,14089243;-0,15546407
-0,27062935;-0,2658012;-0,26675597;-0,27099994;-0,27062935;-0,27305597;-0,27314523;-0,27099994;-0,27314523;-0,27305597
-0,37354174;-0,36838785;-0,374911;-0,37724653;-0,37354174;-0,37668228;-0,377882;-0,37724653;-0,377882;-0,37668228
-0,5502715;-0,55296075;-0,51088715;-0,5247289;-0,5502715;-0,54459435;-0,5360299;-0,5247289;-0,5360299;-0,54459435
-0,58840203;-0,59223175;-0,5491748;-0,562202;-0,58840203;-0,58202416;-0,5732293;-0,562202;-0,5732293;-0,58202416
-0,80629593;-0,8089545;-0,77384543;-0,7847314;-0,80629593;-0,80122757;-0,7939555;-0,7847314;-0,7939555;-0,80122757
-0,5095202;-0,53083915;-0,40128648;-0,4308088;-0,5095202;-0,48543796;-0,4590364;-0,4308088;-0,4590364;-0,48543796
-0,17542948;-0,19706798;-0,08957744;-0,110158965;-0,17542948;-0,15348077;-0,13159363;-0,110158965;-0,13159363;-0,15348077
-0,19106004;-0,19702192;-0,16739962;-0,17298636;-0,19106004;-0,18497905;-0,17890409;-0,17298636;-0,17890409;-0,18497905
-0,00575158;-0,009246334;0,009018227;0,005148709;-0,00575158;-0,0022101998;0,001413554;0,005148709;0,001413554;-0,0022101998
-0,10174779;-0,10912631;-0,077848;-0,08306089;-0,10174779;-0,09496487;-0,08874938;-0,08306089;-0,08874938;-0,09496487
0,036243886;0,029165499;0,057718065;0,053409494;0,036243886;0,042660803;0,048388235;0,053409494;0,048388235;0,042660803
0,038397346;0,034020126;0,040847477;0,042542364;0,038397346;0,041312043;0,042701773;0,042542364;0,042701773;0,041312043
-0,4591096;-0,4593025;-0,4445799;-0,45026496;-0,4591096;-0,45753497;-0,454585;-0,45026496;-0,454585;-0,45753497
0,012282759;0,00039586425;0,061394542;0,049117655;0,012282759;0,024443984;0,036761492;0,049117655;0,036761492;0,024443984
-0,06992433;-0,066516615;-0,09221191;-0,08531479;-0,06992433;-0,07417472;-0,07930046;-0,08531479;-0,07930046;-0,07417472
-0,19305596;-0,18371598;-0,23525846;-0,22400126;-0,19305596;-0,20287763;-0,21319598;-0,22400126;-0,21319598;-0,20287763
-0,24246237;-0,24189109;-0,24688938;-0,2455925;-0,24246237;-0,2433013;-0,24436674;-0,2455925;-0,24436674;-0,2433013
-0,29623562;-0,27707136;-0,37031618;-0,35239455;-0,29623562;-0,31524172;-0,3339968;-0,35239455;-0,3339968;-0,31524172
-0,5200638;-0,5063441;-0,5744082;-0,56086886;-0,5200638;-0,5336991;-0,5472951;-0,56086886;-0,5472951;-0,5336991
-0,6621536;-0,64318764;-0,7250127;-0,71125376;-0,6621536;-0,6798185;-0,6961858;-0,71125376;-0,6961858;-0,6798185
-0,65340185;-0,64034265;-0,6871487;-0,68140894;-0,65340185;-0,66457796;-0,6739006;-0,68140894;-0,6739006;-0,66457796
-0,59794796;-0,57468146;-0,6699139;-0,655057;-0,59794796;-0,6191006;-0,6381315;-0,655057;-0,6381315;-0,6191006
-1,0042541;-0,99517405;-1,0120242;-1,0141122;-1,0042541;-1,0103658;-1,0136093;-1,0141122;-1,0136093;-1,0103658
-1,286951;-1,265989;-1,3308957;-1,3259393;-1,286951;-1,3039618;-1,3169649;-1,3259393;-1,3169649;-1,3039618
-1,2601967;-1,2390397;-1,3082242;-1,3018863;-1,2601967;-1,2777926;-1,2917192;-1,3018863;-1,2917192;-1,2777926
-1,0046649;-0,98793054;-1,0536638;-1,0442498;-1,0046649;-1,0196741;-1,0328933;-1,0442498;-1,0328933;-1,0196741
-0,7887073;-0,7709299;-0,8399547;-0,830114;-0,7887073;-0,80449677;-0,8182973;-0,830114;-0,8182973;-0,80449677
-0,549323;-0,5312569;-0,6082657;-0,5954995;-0,549323;-0,566044;-0,58143103;-0,5954995;-0,58143103;-0,566044
-0,8542329;-0,8315688;-0,9146173;-0,9043221;-0,8542329;-0,87400955;-0,89074934;-0,9043221;-0,89074934;-0,87400955
-0,6913256;-0,6662344;-0,77149284;-0,7548997;-0,6913256;-0,71460485;-0,73586625;-0,7548997;-0,73586625;-0,71460485
-0,8716725;-0,8478923;-0,9432898;-0,92943454;-0,8716725;-0,8933635;-0,9127052;-0,92943454;-0,9127052;-0,8933635
-0,6528291;-0,630953;-0,7283683;-0,7116614;-0,6528291;-0,67368877;-0,6933636;-0,7116614;-0,6933636;-0,67368877
-0,49350488;-0,48134476;-0,5377468;-0,5277246;-0,49350488;-0,50539786;-0,5168679;-0,5277246;-0,5168679;-0,50539786
-0,6239748;-0,61251307;-0,66692257;-0,6571087;-0,6239748;-0,63537675;-0,6465032;-0,6571087;-0,6465032;-0,63537675
-0,16054001;-0,15269998;-0,18855414;-0,18235314;-0,16054001;-0,16819322;-0,17551452;-0,18235314;-0,17551452;-0,16819322
-0,19396895;-0,19183768;-0,1955502;-0,196429;-0,19396895;-0,19552153;-0,19638054;-0,196429;-0,19638054;-0,19552153
-0,15172692;-0,14616702;-0,17097631;-0,16669756;-0,15172692;-0,15703006;-0,16203444;-0,16669756;-0,16203444;-0,15703006
0,02756551;0,022139497;0,042056873;0,039722487;0,02756551;0,03237778;0,036464885;0,039722487;0,036464885;0,03237778
0,54424477;0,53995913;0,53583777;0,541653;0,54424477;0,54593325;0,54504937;0,541653;0,54504937;0,54593325
0,34182814;0,3328387;0,35573196;0,35552916;0,34182814;0,34861216;0,35317326;0,35552916;0,35317326;0,34861216
0,35708368;0,33688197;0,41481382;0,40429854;0,35708368;0,37521666;0,39103138;0,40429854;0,39103138;0,37521666
-0,016986966;-0,022432923;-0,009535223;-0,009132236;-0,016986966;-0,012911499;-0,010273844;-0,009132236;-0,010273844;-0,012911499
0,005672156;0,01372928;-0,04811486;-0,031441454;0,005672156;-0,0045364234;-0,016908724;-0,031441454;-0,016908724;-0,0045364234
0,16900803;0,1581234;0,18811582;0,18740101;0,16900803;0,17765817;0,18385583;0,18740101;0,18385583;0,17765817
0,42833585;0,42654857;0,4253624;0,42776304;0,42833585;0,42917556;0,429008;0,42776304;0,429008;0,42917556
0,18079124;0,17869903;0,1923921;0,18905295;0,18079124;0,18322338;0,18598513;0,18905295;0,18598513;0,18322338
-0,0928565;-0,09938519;-0,05691558;-0,06707606;-0,0928565;-0,08520459;-0,07656108;-0,06707606;-0,07656108;-0,08520459
-0,12378906;-0,14225623;-0,041454367;-0,06288702;-0,12378906;-0,1042684;-0,083897226;-0,06288702;-0,083897226;-0,1042684
-0,08281;-0,08865861;-0,06294515;-0,06703602;-0,08281;-0,07713566;-0,07181948;-0,06703602;-0,07181948;-0,07713566
-0,19511795;-0,2076902;-0,14784333;-0,15883997;-0,19511795;-0,1826566;-0,17050184;-0,15883997;-0,17050184;-0,1826566
0,025204092;0,012650818;0,066567965;0,057968423;0,025204092;0,0370913;0,048082262;0,057968423;0,048082262;0,0370913
0,002476003;-0,015760392;0,068130136;0,05326093;0,002476003;0,020217653;0,037221517;0,05326093;0,037221517;0,020217653
-0,303862;-0,31170714;-0,2728968;-0,28021365;-0,303862;-0,29587585;-0,28793222;-0,28021365;-0,28793222;-0,29587585
-0,29331106;-0,29645956;-0,28947946;-0,28894526;-0,29331106;-0,29094172;-0,28945655;-0,28894526;-0,28945655;-0,29094172
-0,12879941;-0,113342695;-0,1914132;-0,17556745;-0,12879941;-0,14429787;-0,1598743;-0,17556745;-0,1598743;-0,14429787
0,21326691;0,22486284;0,15502709;0,17129734;0,21326691;0,20045294;0,18645202;0,17129734;0,18645202;0,20045294
0,38681257;0,4016605;0,32044268;0,3379654;0,38681257;0,37121195;0,35491046;0,3379654;0,35491046;0,37121195
0,42752272;0,4464835;0,3395681;0,36312807;0,42752272;0,40723366;0,38572785;0,36312807;0,38572785;0,40723366
0,32959208;0,32684234;0,32744777;0,32987484;0,32959208;0,33099353;0,33107436;0,32987484;0,33107436;0,33099353
0,49048653;0,4900808;0,4718938;0,47929907;0,49048653;0,48874688;0,48497173;0,47929907;0,48497173;0,48874688
0,43083102;0,42816454;0,42998815;0,43155777;0,43083102;0,43216693;0,4323476;0,43155777;0,4323476;0,43216693
0,019170403;0,0064373612;0,06669879;0,055025876;0,019170403;0,03141573;0,04331696;0,055025876;0,04331696;0,03141573
0,52859646;0,5226586;0,53413665;0,5353273;0,52859646;0,53264683;0,5348644;0,5353273;0,5348644;0,53264683
0,672908;0,65898967;0,7130085;0,7054145;0,672908;0,68532467;0,6961765;0,7054145;0,6961765;0,68532467
0,5717393;0,5633973;0,59692246;0,5919374;0,5717393;0,5793105;0,5860575;0,5919374;0,5860575;0,5793105
0,36478466;0,3548524;0,4120119;0,39923236;0,36478466;0,3755367;0,38704515;0,39923236;0,38704515;0,3755367
0,11871828;0,11531265;0,13420138;0,12997733;0,11871828;0,12227821;0,12601918;0,12997733;0,12601918;0,12227821
0,0063019916;0,0018154904;0,029358894;0,022587813;0,0063019916;0,011181116;0,016569518;0,022587813;0,016569518;0,011181116
0,082201;0,0688327;0,13431051;0,121416196;0,082201;0,09540142;0,10846121;0,121416196;0,10846121;0,09540142
0,014867749;0,0075676814;0,051261272;0,041081335;0,014867749;0,022880461;0,031617958;0,041081335;0,031617958;0,022880461
